id,long_code,nombre,poblacion
3453,44148AA000,Mezquita de Jarque                                                    ,82
3456,44151AA000,Molinos                                                               ,225
3457,44152AA000,Monforte de Moyuela                                                   ,83
3458,44153AA000,Monreal del Campo                                                     ,2486
3460,44154AA000,Monroyo                                                               ,315
3461,44155AA000,Montalbán                                                             ,1180
3462,44156AA000,Monteagudo del Castillo                                               ,43
3466,44160AA000,Mosqueruela                                                           ,538
3468,44161AA000,Muniesa                                                               ,571
3469,44163AA000,Noguera de Albarracín                                                 ,131
3471,44165AA000,Nogueruelas                                                           ,192
3472,44167AA000,Obón                                                                  ,35
3473,44168AA000,Odón                                                                  ,207
3478,44174AA000,Orihuela del Tremedal                                                 ,453
3482,44178AA000,Parras de Castellote (Las)                                            ,61
3483,44179AA000,Peñarroya de Tastavins                                                ,443
3485,44181AA000,Peralejos                                                             ,86
3490,44187AA000,Portellada (La)                                                       ,242
3491,44189AA000,Pozondón                                                              ,54
3492,44190AA000,Pozuel del Campo                                                      ,66
3493,44191AA000,Puebla de Híjar (La)                                                  ,917
3497,44195AA000,Rillo                                                                 ,97
3499,44197AA000,Ródenas                                                               ,62
3500,44198AA000,Royuela                                                               ,231
3501,44199AA000,Rubiales                                                              ,42
3502,44200AA000,Rubielos de la Cérida                                                 ,30
3503,44201AA000,Rubielos de Mora                                                      ,627
3504,44203AA000,Salcedillo                                                            ,10
3505,44204AA000,Saldón                                                                ,21
3509,44208AA000,Santa Cruz de Nogueras                                                ,23
3513,44211AA000,Segura de los Baños                                                   ,42
3514,44212AA000,Seno                                                                  ,41
3515,44213AA000,Singra                                                                ,80
3522,44218AA000,Tormón                                                                ,33
3523,44219AA000,Tornos                                                                ,191
3524,44220AA000,Torralba de los Sisones                                               ,148
3525,44221AA000,Torrecilla de Alcañiz                                                 ,440
3528,44224AA000,Torre de las Arcas                                                    ,24
3529,44225AA000,Torre del Compte                                                      ,118
3530,44226AA000,Torrelacárcel                                                         ,135
3531,44227AA000,Torre los Negros                                                      ,76
3532,44228AA000,Torremocha de Jiloca                                                  ,110
3533,44229AA000,Torres de Albarracín                                                  ,191
3535,44231AA000,Torrijas                                                              ,36
3536,44232AA000,Torrijo del Campo                                                     ,502
3538,44234AA000,Tramacastiel                                                          ,62
3540,44236AA000,Tronchón                                                              ,61
3541,44237AA000,Urrea de Gaén                                                         ,447
3546,44241AA000,Valdealgorfa                                                          ,589
3547,44243AA000,Valdecuenca                                                           ,31
3548,44244AA000,Valdelinares                                                          ,80
3549,44245AA000,Valdeltormo                                                           ,313
3550,44246AA000,Valderrobres                                                          ,2517
3552,44249AA000,Vallecillo (El)                                                       ,37
3555,44252AA000,Villahermosa del Campo                                                ,93
3563,44264AA000,Villel                                                                ,326
3564,44265AA000,Vinaceite                                                             ,200
3565,44266AA000,Visiedo                                                               ,130
3566,44267AA000,Vivel del Río Martín                                                  ,67
3567,44268AA000,Zoma (La)                                                             ,27
3251,44002AA000,Abejuela                                                              ,55
3291,44011AA000,Alcaine                                                               ,48
3340,44032AA000,Bádenas                                                               ,21
3344,44036AA000,Bea                                                                   ,28
3390,44080AA000,Codoñera (La)                                                         ,320
3391,44082AA000,Corbalán                                                              ,113
3417,44110AA000,Fuenferrada                                                           ,37
3422,44115AA000,Galve                                                                 ,144
3429,44122AA000,Híjar                                                                 ,1797
3431,44124AA000,Hoz de la Vieja (La)                                                  ,87
3433,44126AA000,Iglesuela del Cid (La)                                                ,382
3435,44128AA000,Jarque de la Val                                                      ,64
3463,44157AA000,Monterde de Albarracín                                                ,56
3475,44171AA000,Olba                                                                  ,279
3476,44172AA000,Oliete                                                                ,349
3484,44180AA000,Peracense                                                             ,75
3494,44192AA000,Puebla de Valverde (La)                                               ,470
3496,44194AA000,Ráfales                                                               ,150
3498,44196AA000,Riodeva                                                               ,132
3506,44205AA000,Samper de Calanda                                                     ,725
3508,44207AA000,San Martín del Río                                                    ,135
3517,44216AA000,Teruel                                                                ,36267
3542,44238AA000,Utrillas                                                              ,3088
3562,44263AA000,Villastar                                                             ,543
3287,44010AA000,Albentosa                                                             ,302
3319,44022AA000,Alloza                                                                ,540
3350,44042AA000,Blancas                                                               ,135
3353,44045AA000,Bronchales                                                            ,454
3355,44047AA000,Burbáguena                                                            ,376
3377,44064AA000,Cascante del Río                                                      ,70
3403,44097AA000,Escorihuela                                                           ,141
3412,44105AA000,Fórnoles                                                              ,84
3415,44108AA000,Fresneda (La)                                                         ,463
3418,44111AA000,Fuentes Calientes                                                     ,81
3480,44176AA000,Palomar de Arroyos                                                    ,167
3495,44193AA000,Puertomingalvo                                                        ,137
3527,44223AA000,Torre de Arcas                                                        ,82
3539,44235AA000,Tramacastilla                                                         ,109
3545,44240AA000,Valbona                                                               ,192
3553,44250AA000,Veguillas de la Sierra                                                ,20
3557,44257AA000,Villar del Cobo                                                       ,163
3560,44261AA000,Villarquemado                                                         ,865
3269,44006AA000,Alacón                                                                ,212
3273,44007AA000,Alba                                                                  ,187
3312,44018AA000,Almohaja                                                              ,17
3314,44019AA000,Alobras                                                               ,71
3324,44025AA000,Andorra                                                               ,7214
3356,44048AA000,Cabra de Mora                                                         ,71
3378,44065AA000,Castejón de Tornos                                                    ,68
3383,44071AA000,Castellote                                                            ,678
3411,44103AA000,Formiche Alto                                                         ,159
3420,44113AA000,Fuentes de Rubielos                                                   ,169
3439,44132AA000,Lagueruela                                                            ,72
3470,44164AA000,Nogueras                                                              ,32
3486,44182AA000,Perales del Alfambra                                                  ,264
3488,44184AA000,Plou                                                                  ,49
3489,44185AA000,Pobo (El)                                                             ,102
3507,44206AA000,San Agustín                                                           ,134
3516,44215AA000,Terriente                                                             ,206
3521,44217AA000,Toril y Masegoso                                                      ,33
3526,44222AA000,Torrecilla del Rebollar                                               ,125
3534,44230AA000,Torrevelilla                                                          ,169
3544,44239AA000,Valacloche                                                            ,26
3554,44251AA000,Villafranca del Campo                                                 ,302
3556,44256AA000,Villanueva del Rebollar de la Sierra                                  ,44
3341,44033AA000,Báguena                                                               ,270
3343,44035AA000,Barrachina                                                            ,120
3352,44044AA000,Bordón                                                                ,112
3358,44050AA000,Calamocha                                                             ,4505
3425,44118AA000,Ginebrosa (La)                                                        ,192
3427,44120AA000,Guadalaviar                                                           ,242
3440,44133AA000,Lanzuela                                                              ,28
3442,44136AA000,Lidón                                                                 ,51
3444,44138AA000,Loscos                                                                ,116
3454,44149AA000,Mirambel                                                              ,105
3464,44158AA000,Mora de Rubielos                                                      ,1568
3465,44159AA000,Moscardón                                                             ,56
3481,44177AA000,Pancrudo                                                              ,114
3510,44209AA000,Santa Eulalia                                                         ,1017
3511,44210AA000,Sarrión                                                               ,1197
3551,44247AA000,Valjunquera                                                           ,331
3275,44007MM000,Mc. Sierra del Pobo                                                   ,0
3308,44015MM000,Mc. Altiplano de Teruel                                               ,0
3339,44031MM000,Mc. Abastecimiento de Aguas del Guadalope-Mezquín                     ,0
37,44010RR000,Cm. Bajo Aragón                                                       ,0
38,44014RR000,Cm. Sierra de Albarracín                                              ,0
40,44012RR000,Cm. Andorra-Sierra de Arcos                                           ,0
3282,44008RR000,Cm. Gúdar-Javalambre                                                  ,0
3304,44013RR000,Cm. Cuencas Mineras                                                   ,0
3311,44017RR000,Cm. Comun. Teruel                                                     ,0
39,44015RR000,Cm. Bajo Martín                                                       ,0
36,44016RR000,Cm. Jiloca                                                            ,0
35,44009RR000,Cm. Matarraña                                                         ,0
11900,45001AA000,Ajofrín                                                               ,2340
11904,45002AA000,Alameda de la Sagra                                                   ,4149
11910,45003AA000,Albarreal de Tajo                                                     ,735
11914,45004AA000,Alcabón                                                               ,762
11918,45005AA000,Alcañizo                                                              ,283
11922,45006AA000,Alcaudete de la Jara                                                  ,1640
11925,45007AA000,Alcolea de Tajo                                                       ,839
11933,45010AA000,Aldeanueva de San Bartolomé                                           ,414
11935,45011AA000,Almendral de la Cañada                                                ,333
11937,45012AA000,Almonacid de Toledo                                                   ,926
11942,45014AA000,Añover de Tajo                                                        ,5215
11947,45016AA000,Argés                                                                 ,6961
11955,45020AA000,Belvís de la Jara                                                     ,1492
11966,45026AA000,Cabañas de Yepes                                                      ,295
11968,45028AA000,Calera y Chozas                                                       ,4754
11971,45030AA000,Calzada de Oropesa                                                    ,498
11972,45031AA000,Camarena                                                              ,4439
11974,45032AA000,Camarenilla                                                           ,629
11976,45034AA000,Camuñas                                                               ,1765
11978,45036AA000,Carmena                                                               ,848
11979,45037AA000,Carpio de Tajo (El)                                                   ,1862
11981,45038AA000,Carranque                                                             ,5274
11983,45040AA000,Casar de Escalona (El)                                                ,2011
11985,45042AA000,Casasbuenas                                                           ,178
11986,45043AA000,Castillo de Bayuela                                                   ,905
11987,45045AA000,Cazalegas                                                             ,1973
11990,45048AA000,Cerralbos (Los)                                                       ,421
11991,45049AA000,Cervera de los Montes                                                 ,500
11992,45050AA000,Ciruelos                                                              ,642
11994,45052AA000,Cobisa                                                                ,4452
11995,45053AA000,Consuegra                                                             ,9805
11996,45054AA000,Corral de Almaguer                                                    ,5219
11997,45055AA000,Cuerva                                                                ,1264
11998,45056AA000,Chozas de Canales                                                     ,4751
12002,45060AA000,Erustes                                                               ,225
12003,45061AA000,Escalona                                                              ,3669
12004,45062AA000,Escalonilla                                                           ,1469
12006,45064AA000,Esquivias                                                             ,5778
12008,45066AA000,Fuensalida                                                            ,12329
12012,45068AA000,Garciotum                                                             ,215
12014,45070AA000,Guadamur                                                              ,1802
12015,45071AA000,Guardia (La)                                                          ,2136
12016,45072AA000,Herencias (Las)                                                       ,794
12018,45074AA000,Hinojosa de San Vicente                                               ,381
12019,45075AA000,Hontanar                                                              ,145
12020,45076AA000,Hormigos                                                              ,949
12028,45082AA000,Lagartera                                                             ,1306
12030,45084AA000,Lillo                                                                 ,2518
12031,45085AA000,Lominchar                                                             ,2639
12038,45088AA000,Magán                                                                 ,4038
12039,45089AA000,Malpica de Tajo                                                       ,1649
12041,45090AA000,Manzaneque                                                            ,394
12042,45091AA000,Maqueda                                                               ,496
12045,45094AA000,Mascaraque                                                            ,430
12048,45097AA000,Mejorada                                                              ,1374
12049,45098AA000,Menasalbas                                                            ,2482
12050,45099AA000,Méntrida                                                              ,6019
12051,45100AA000,Mesegar de Tajo                                                       ,205
12052,45101AA000,Miguel Esteban                                                        ,4779
12055,45104AA000,Montearagón                                                           ,573
12056,45105AA000,Montesclaros                                                          ,381
12057,45106AA000,Mora                                                                  ,9782
12061,45108AA000,Nava de Ricomalillo (La)                                              ,496
12063,45110AA000,Navalcán                                                              ,1861
12064,45111AA000,Navalmoralejo                                                         ,50
12066,45113AA000,Navalucillos (Los)                                                    ,1956
12070,45115AA000,Noblejas                                                              ,3911
12071,45116AA000,Noez                                                                  ,942
12072,45117AA000,Nombela                                                               ,907
12073,45118AA000,Novés                                                                 ,3388
12075,45120AA000,Nuño Gómez                                                            ,159
12078,45122AA000,Olías del Rey                                                         ,8705
12079,45123AA000,Ontígola                                                              ,4916
12081,45124AA000,Orgaz                                                                 ,2600
12082,45125AA000,Oropesa                                                               ,2600
12085,45128AA000,Pantoja                                                               ,3551
12086,45129AA000,Paredes de Escalona                                                   ,126
12087,45130AA000,Parrillas                                                             ,352
12088,45131AA000,Pelahustán                                                            ,337
12089,45132AA000,Pepino                                                                ,3163
12090,45133AA000,Polán                                                                 ,3884
12091,45134AA000,Portillo de Toledo                                                    ,2308
12092,45135AA000,Puebla de Almoradiel (La)                                             ,4952
12093,45136AA000,Puebla de Montalbán (La)                                              ,7885
12099,45139AA000,Puerto de San Vicente                                                 ,162
12102,45142AA000,Quintanar de la Orden                                                 ,11119
12103,45143AA000,Quismondo                                                             ,1721
12105,45145AA000,Recas                                                                 ,4876
12108,45147AA000,Rielves                                                               ,806
12110,45149AA000,Romeral (El)                                                          ,568
12116,45153AA000,San Pablo de los Montes                                               ,1679
12117,45154AA000,San Román de los Montes                                               ,2071
12120,45157AA000,Santa Cruz del Retamar                                                ,3901
12121,45158AA000,Santa Olalla                                                          ,3436
12127,45163AA000,Sonseca                                                               ,11205
12131,45164AA000,Sotillo de las Palomas                                                ,173
12132,45165AA000,Talavera de la Reina                                                  ,84137
12138,45167AA000,Toboso (El)                                                           ,1667
12139,45168AA000,Toledo                                                                ,86070
12147,45169AA000,Torralba de Oropesa                                                   ,192
12148,45170AA000,Torrecilla de la Jara                                                 ,211
12149,45171AA000,Torre de Esteban Hambrán (La)                                         ,1846
12150,45172AA000,Torrico                                                               ,701
12153,45174AA000,Totanés                                                               ,350
12154,45175AA000,Turleque                                                              ,702
12157,45179AA000,Valdeverdeja                                                          ,559
12158,45180AA000,Valmojado                                                             ,4672
12159,45181AA000,Velada                                                                ,2889
12160,45182AA000,Ventas con Peña Aguilera (Las)                                        ,1139
12162,45184AA000,Ventas de San Julián (Las)                                            ,229
12163,45185AA000,Villacañas                                                            ,9511
12164,45186AA000,Villa de Don Fadrique (La)                                            ,3569
12165,45187AA000,Villafranca de los Caballeros                                         ,4846
12167,45188AA000,Villaluenga de la Sagra                                               ,4162
12168,45189AA000,Villamiel de Toledo                                                   ,1056
12169,45190AA000,Villaminaya                                                           ,498
12170,45191AA000,Villamuelas                                                           ,613
12171,45192AA000,Villanueva de Alcardete                                               ,2985
12172,45193AA000,Villanueva de Bogas                                                   ,695
12174,45195AA000,Villarrubia de Santiago                                               ,2535
12175,45196AA000,Villaseca de la Sagra                                                 ,1851
12179,45200AA000,Yébenes (Los)                                                         ,5717
12182,45201AA000,Yeles                                                                 ,6176
12184,45203AA000,Yuncler                                                               ,4842
12185,45204AA000,Yunclillos                                                            ,820
12186,45205AA000,Yuncos                                                                ,11762
12187,45901AA000,Santo Domingo-Caudilla                                                ,1165
11939,45013AA000,Almorox                                                               ,2396
11989,45047AA000,Cedillo del Condado                                                   ,4204
11993,45051AA000,Cobeja                                                                ,2556
12010,45067AA000,Gálvez                                                                ,3002
12022,45078AA000,Huerta de Valdecarábanos                                              ,1760
12029,45083AA000,Layos                                                                 ,873
12065,45112AA000,Navalmorales (Los)                                                    ,2134
12101,45141AA000,Quero                                                                 ,1012
12104,45144AA000,Real de San Vicente (El)                                              ,975
12118,45155AA000,Santa Ana de Pusa                                                     ,346
12178,45199AA000,Viso de San Juan (El)                                                 ,5970
11931,45009AA000,Aldeanueva de Barbarroya                                              ,452
11953,45019AA000,Bargas                                                                ,10978
11965,45025AA000,Cabañas de la Sagra                                                   ,2107
11984,45041AA000,Casarrubios del Monte                                                 ,6671
12001,45059AA000,Dosbarrios                                                            ,2223
12005,45063AA000,Espinoso del Rey                                                      ,422
12013,45069AA000,Gerindote                                                             ,2617
12023,45079AA000,"Iglesuela del Tiétar, La                                              ",444
12043,45092AA000,Marjaliza                                                             ,256
12054,45103AA000,Mohedas de la Jara                                                    ,394
12076,45121AA000,Ocaña                                                                 ,13868
12098,45138AA000,Puente del Arzobispo (El)                                             ,1171
12109,45148AA000,Robledo del Mazo                                                      ,247
12137,45166AA000,Tembleque                                                             ,1955
12151,45173AA000,Torrijos                                                              ,13885
12156,45177AA000,Urda                                                                  ,2491
11945,45015AA000,Arcicóllar                                                            ,1075
11957,45021AA000,Borox                                                                 ,4114
11959,45022AA000,Buenaventura                                                          ,377
11967,45027AA000,Cabezamesada                                                          ,356
11977,45035AA000,Cardiel de los Montes                                                 ,398
11999,45057AA000,Chueca                                                                ,254
12000,45058AA000,Domingo Pérez                                                         ,387
12017,45073AA000,Herreruela de Oropesa                                                 ,317
12025,45081AA000,Illescas                                                              ,31327
12033,45087AA000,Madridejos                                                            ,10169
12047,45096AA000,Mazarambroz                                                           ,1259
12059,45107AA000,Nambroca                                                              ,5151
12069,45114AA000,Navamorcuende                                                         ,608
12112,45150AA000,San Bartolomé de las Abiertas                                         ,619
12114,45152AA000,San Martín de Pusa                                                    ,590
12119,45156AA000,Santa Cruz de la Zarza                                                ,4098
12155,45176AA000,Ugena                                                                 ,5723
12161,45183AA000,Ventas de Retamosa (Las)                                              ,4088
12177,45198AA000,Villatobas                                                            ,2753
12183,45202AA000,Yepes                                                                 ,5397
11929,45008AA000,Aldea en Cabo                                                         ,204
11951,45018AA000,Barcience                                                             ,1039
11961,45023AA000,Burguillos de Toledo                                                  ,3647
11963,45024AA000,Burujón                                                               ,1300
11970,45029AA000,Caleruela                                                             ,202
11982,45039AA000,Carriches                                                             ,270
12021,45077AA000,Huecas                                                                ,849
12044,45093AA000,Marrupe                                                               ,157
12046,45095AA000,Mata (La)                                                             ,881
12053,45102AA000,Mocejón                                                               ,5069
12062,45109AA000,Navahermosa                                                           ,3618
12074,45119AA000,Numancia de la Sagra                                                  ,5455
12084,45127AA000,Palomeque                                                             ,1143
12100,45140AA000,Pulgar                                                                ,1528
12107,45146AA000,Retamoso de la Jara                                                   ,109
12113,45151AA000,San Martín de Montalbán                                               ,724
12123,45160AA000,Segurilla                                                             ,1384
12125,45162AA000,Sevilleja de la Jara                                                  ,643
12173,45194AA000,Villarejo de Montalbán                                                ,69
12176,45197AA000,Villasequilla                                                         ,2604
11916,45004MM000,Mc. Cabeza del Torcón                                                 ,0
11927,45007MM000,Mc. Sagra Alta                                                        ,0
11958,45021MM000,Mc. Aguas del Pielago                                                 ,0
11908,45002MM000,Mc. Campana de Oropesa y Cuatro Villas                                ,0
11920,45005MM000,Mc. Aguas del Río Algodor                                             ,0
11923,45006MM000,Mc. Serv. Sagra Baja                                                  ,0
202,46902AA000,Gátova                                                                ,410
20509,46003AA000,Atzeneta d'Albaida                                                    ,1161
20517,46004AA000,Agullent                                                              ,2400
20526,46006AA000,Albaida                                                               ,6102
20532,46007AA000,Albal                                                                 ,17024
20536,46008AA000,Albalat de la Ribera                                                  ,3411
20539,46009AA000,Albalat dels Sorells                                                  ,4158
20548,46012AA000,Alborache                                                             ,1389
20551,46013AA000,Alboraia/Alboraya                                                     ,25792
20559,46014AA000,Albuixech                                                             ,4343
20563,46015AA000,Alcàsser                                                              ,10575
20577,46018AA000,Alcublas                                                              ,635
20580,46019AA000,Alcúdia (l')                                                          ,12197
20583,46020AA000,Alcúdia de Crespins (l')                                              ,5361
20596,46023AA000,Alfauir                                                               ,477
20599,46024AA000,Alfara de la Baronia                                                  ,611
20602,46025AA000,Alfara del Patriarca                                                  ,3455
20605,46026AA000,Alfarp                                                                ,1618
20608,46027AA000,Alfarrasí                                                             ,1183
20611,46028AA000,Algar de Palancia                                                     ,527
20614,46029AA000,Algemesí                                                              ,27438
20618,46030AA000,Algímia d'Alfara                                                      ,1109
20621,46031AA000,Alginet                                                               ,14442
20624,46032AA000,Almàssera                                                             ,7504
20627,46033AA000,Almiserà                                                              ,279
20629,46034AA000,Almoines                                                              ,2519
20630,46035AA000,Almussafes                                                            ,8996
20631,46036AA000,Alpuente                                                              ,667
20632,46037AA000,Alqueria de la Comtessa (l')                                          ,1523
20633,46038AA000,Andilla                                                               ,311
20634,46039AA000,Anna                                                                  ,2593
20637,46042AA000,Aielo de Malferit                                                     ,4601
20639,46043AA000,Aielo de Rugat                                                        ,163
20641,46045AA000,Barxeta                                                               ,1595
20642,46046AA000,Barx                                                                  ,1476
20644,46048AA000,Bellreguard                                                           ,4811
20647,46051AA000,Benaguasil                                                            ,11877
20648,46052AA000,Benavites                                                             ,674
20653,46055AA000,Beniarjó                                                              ,1872
20656,46058AA000,Benifairó de les Valls                                                ,2320
20662,46064AA000,Benimuslem                                                            ,665
20663,46065AA000,Beniparrell                                                           ,2074
20664,46066AA000,Benirredrà                                                            ,1571
20665,46067AA000,Benissanó                                                             ,2385
20670,46071AA000,Bicorp                                                                ,549
20675,46075AA000,Bufali                                                                ,156
20685,46082AA000,Canet d'En Berenguer                                                  ,7265
20686,46083AA000,Carcaixent                                                            ,20777
20690,46085AA000,Carlet                                                                ,16141
20692,46086AA000,Carrícola                                                             ,102
20693,46087AA000,Casas Altas                                                           ,146
20695,46089AA000,Casinos                                                               ,3091
20697,46091AA000,Castellonet de la Conquesta                                           ,149
20700,46094AA000,Catarroja                                                             ,29316
20707,46098AA000,Corbera                                                               ,3118
20708,46099AA000,Cortes de Pallás                                                      ,753
20712,46103AA000,Quartell                                                              ,1672
20714,46104AA000,Quatretonda                                                           ,2190
20717,46105AA000,Cullera                                                               ,23753
20722,46106AA000,Chelva                                                                ,1645
20723,46107AA000,Chella                                                                ,2445
20730,46112AA000,Chulilla                                                              ,687
20731,46113AA000,Daimús                                                                ,3348
20734,46116AA000,Eliana (l')                                                           ,19054
20735,46117AA000,Emperador                                                             ,717
20738,46119AA000,"Énova, l'                                                             ",914
20739,46120AA000,Estivella                                                             ,1598
20741,46122AA000,Faura                                                                 ,3619
20743,46124AA000,Fontanars dels Alforins                                               ,951
20745,46126AA000,Foios                                                                 ,7641
20748,46129AA000,Fuenterrobles                                                         ,688
20750,46131AA000,Gandia                                                                ,78108
20759,46133AA000,Gestalgar                                                             ,569
20760,46134AA000,Gilet                                                                 ,3818
20761,46135AA000,Godella                                                               ,13414
20765,46138AA000,Guadasséquies                                                         ,480
20768,46140AA000,Guardamar de la Safor                                                 ,605
20770,46142AA000,Jalance                                                               ,810
20771,46143AA000,Xeraco                                                                ,5923
20772,46144AA000,Jarafuel                                                              ,765
20777,46146AA000,Xeresa                                                                ,2263
20778,46147AA000,Llíria                                                                ,24518
20781,46149AA000,Losa del Obispo                                                       ,520
20782,46150AA000,Llutxent                                                              ,2324
20783,46151AA000,Llocnou d'En Fenollet                                                 ,908
20784,46152AA000,Llocnou de la Corona                                                  ,124
20785,46153AA000,Llocnou de Sant Jeroni                                                ,567
20786,46154AA000,Llanera de Ranes                                                      ,1054
20787,46155AA000,Llaurí                                                                ,1208
20788,46156AA000,Llombai                                                               ,2687
20789,46157AA000,Llosa de Ranes (la)                                                   ,3681
20790,46158AA000,Macastre                                                              ,1437
20796,46160AA000,Manuel                                                                ,2500
20798,46162AA000,Massalavés                                                            ,1739
20799,46163AA000,Massalfassar                                                          ,2609
20800,46164AA000,Massamagrell                                                          ,16766
20803,46166AA000,Meliana                                                               ,10918
20806,46168AA000,Miramar                                                               ,2978
20807,46169AA000,Mislata                                                               ,45644
20809,46170AA000,Mogente/Moixent                                                       ,4383
20817,46172AA000,Montserrat                                                            ,9312
20818,46173AA000,Montaverner                                                           ,1617
20824,46178AA000,Nàquera/Náquera                                                       ,8102
20825,46179AA000,Navarrés                                                              ,3061
20829,46182AA000,Olocau                                                                ,2303
20830,46183AA000,Olleria (l')                                                          ,8421
20832,46185AA000,Otos                                                                  ,436
20833,46186AA000,Paiporta                                                              ,27184
20835,46188AA000,Palmera                                                               ,1043
20840,46191AA000,Pedralba                                                              ,3048
20841,46192AA000,Petrés                                                                ,1096
20848,46196AA000,Pinet                                                                 ,155
20851,46199AA000,Pobla de Farnals (la)                                                 ,8699
20854,46201AA000,Puebla de San Miguel                                                  ,53
20855,46202AA000,Pobla de Vallbona (la)                                                ,26435
20856,46203AA000,Pobla Llarga (la)                                                     ,4529
20857,46204AA000,"Puig de Santa Maria, el                                               ",8992
20859,46205AA000,Puçol                                                                 ,20731
20863,46206AA000,Quesa                                                                 ,661
20867,46208AA000,Rafelcofer                                                            ,1372
20869,46210AA000,Ráfol de Salem                                                        ,467
20870,46211AA000,"Real de Gandia, el                                                    ",2649
20871,46212AA000,Real                                                                  ,2410
20872,46213AA000,Requena                                                               ,20387
20874,46214AA000,Riba-roja de Túria                                                    ,23555
20877,46216AA000,Rocafort                                                              ,7570
20879,46218AA000,Ròtova                                                                ,1292
20881,46219AA000,Rugat                                                                 ,166
20882,46220AA000,Sagunto/Sagunt                                                        ,70128
20888,46221AA000,Salem                                                                 ,401
20889,46222AA000,Sant Joanet                                                           ,544
20891,46224AA000,Segart                                                                ,166
20892,46225AA000,Sellent                                                               ,381
20893,46226AA000,Sempere                                                               ,31
20894,46227AA000,Senyera                                                               ,1122
