indicador,periodo,codigo_ine,valor,indice,categoria,no_agregar,texto
2,2019,43078,20.80,45.79098254,,,
2,2020,43078,21.30,44.48788116,,,
2,2021,43078,21.50,43.9666406,,,
2,2022,43078,23.20,39.53609591,,,
2,2023,43078,25.50,33.54182955,,,
2,2018,43079,23.60,38.4936148,,,
2,2019,43079,22.10,42.40291895,,,
2,2020,43079,21.00,45.26974199,,,
2,2021,43079,22.20,42.14229867,,,
2,2022,43079,24.80,35.36617149,,,
2,2023,43079,23.20,39.53609591,,,
2,2015,43081,11.70,69.50742768,,,
2,2016,43081,10.50,72.63487099,,,
2,2017,43081,9.20,76.02293458,,,
2,2018,43081,10.10,73.6773521,,,
2,2019,43081,9.30,75.76231431,,,
2,2020,43081,8.40,78.10789679,,,
2,2021,43081,9.10,76.28355486,,,
2,2022,43081,7.40,80.71409956,,,
2,2023,43081,7.80,79.67161845,,,
2,2015,43082,24.40,36.40865259,,,
2,2016,43082,27.30,28.85066458,,,
2,2015,43084,26.00,32.23872817,,,
2,2016,43084,26.20,31.71748762,,,
2,2017,43084,27.20,29.11128486,,,
2,2018,43084,25.40,33.80244983,,,
2,2019,43084,25.80,32.75996873,,,
2,2020,43084,22.20,42.14229867,,,
2,2021,43084,21.10,45.00912171,,,
2,2022,43084,24.40,36.40865259,,,
2,2023,43084,20.10,47.61532447,,,
2,2015,43086,13.50,64.81626271,,,
2,2016,43086,14.40,62.47068022,,,
2,2017,43086,11.00,71.33176961,,,
2,2018,43086,10.80,71.85301016,,,
2,2019,43086,11.40,70.28928851,,,
2,2020,43086,13.10,65.85874381,,,
2,2021,43086,12.50,67.42246547,,,
2,2022,43086,13.00,66.11936409,,,
2,2023,43086,14.60,61.94943967,,,
2,2015,43088,18.70,51.26400834,,,
2,2016,43088,16.50,56.99765442,,,
2,2017,43088,16.40,57.25827469,,,
2,2018,43088,16.20,57.77951525,,,
2,2019,43088,16.00,58.3007558,,,
2,2020,43088,17.10,55.43393276,,,
2,2021,43088,17.00,55.69455304,,,
2,2022,43088,18.00,53.08835027,,,
2,2023,43088,16.80,56.21579359,,,
2,2015,43090,29.30,23.63825906,,,
2,2016,43090,25.60,33.28120928,,,
2,2017,43090,24.20,36.92989315,,,
2,2018,43090,23.50,38.75423508,,,
2,2019,43090,22.60,41.09981757,,,
2,2020,43090,24.00,37.4511337,,,
2,2021,43090,25.20,34.32369038,,,
2,2022,43090,25.60,33.28120928,,,
2,2023,43090,26.50,30.93562679,,,
2,2015,43092,30.50,20.51081574,,,
2,2016,43092,30.20,21.29267657,,,
2,2017,43092,27.90,27.28694292,,,
2,2018,43092,27.00,29.63252541,,,
2,2019,43092,25.40,33.80244983,,,
2,2020,43092,25.80,32.75996873,,,
2,2021,43092,24.90,35.10555121,,,
2,2022,43092,25.40,33.80244983,,,
2,2023,43092,27.20,29.11128486,,,
2,2015,43093,23.20,39.53609591,,,
2,2016,43093,20.80,45.79098254,,,
2,2017,43093,23.20,39.53609591,,,
2,2018,43093,23.90,37.71175397,,,
2,2019,43093,24.10,37.19051342,,,
2,2020,43093,21.50,43.9666406,,,
2,2021,43093,20.80,45.79098254,,,
2,2022,43093,23.50,38.75423508,,,
2,2023,43093,24.20,36.92989315,,,
2,2015,43094,25.40,33.80244983,,,
2,2016,43094,24.90,35.10555121,,,
2,2017,43094,24.50,36.14803232,,,
2,2018,43094,26.00,32.23872817,,,
2,2019,43094,24.50,36.14803232,,,
2,2020,43094,21.50,43.9666406,,,
2,2021,43094,23.10,39.79671618,,,
2,2022,43094,24.20,36.92989315,,,
2,2023,43094,24.90,35.10555121,,,
2,2015,43095,17.80,53.60959083,,,
2,2016,43095,16.60,56.73703414,,,
2,2017,43095,15.60,59.3432369,,,
2,2018,43095,14.20,62.99192077,,,
2,2019,43095,13.90,63.7737816,,,
2,2020,43095,13.80,64.03440188,,,
2,2021,43095,13.40,65.07688298,,,
2,2022,43095,13.10,65.85874381,,,
2,2023,43095,13.80,64.03440188,,,
2,2015,43097,21.80,43.18477978,,,
2,2016,43097,22.50,41.36043784,,,
2,2017,43097,22.10,42.40291895,,,
2,2018,43097,23.60,38.4936148,,,
2,2019,43097,20.30,47.09408392,,,
2,2020,43097,20.80,45.79098254,,,
2,2021,43097,19.50,49.17904613,,,
2,2022,43097,21.70,43.44540005,,,
2,2023,43097,22.80,40.57857701,,,
2,2019,43098,12.20,68.2043263,,,
2,2020,43098,14.70,61.68881939,,,
2,2021,43098,17.60,54.13083138,,,
2,2022,43098,11.70,69.50742768,,,
2,2023,43098,10.90,71.59238989,,,
2,2015,43100,10.40,72.89549127,,,
2,2016,43100,8.80,77.06541569,,,
2,2017,43100,7.90,79.41099818,,,
2,2018,43100,6.60,82.79906177,,,
2,2019,43100,6.70,82.53844149,,,
2,2020,43100,7.50,80.45347928,,,
2,2021,43100,6.20,83.84154287,,,
2,2022,43100,5.80,84.88402398,,,
2,2023,43100,7.10,81.49596039,,,
2,2015,43102,10.20,73.41673182,,,
2,2016,43102,15.20,60.38571801,,,
2,2017,43102,14.30,62.7313005,,,
2,2018,43102,13.20,65.59812353,,,
2,2019,43102,12.30,67.94370602,,,
2,2020,43102,10.70,72.11363044,,,
2,2021,43102,11.60,69.76804795,,,
2,2022,43102,14.50,62.21005994,,,
2,2023,43102,16.40,57.25827469,,,
2,2015,43103,15.60,59.3432369,,,
2,2016,43103,11.20,70.81052906,,,
2,2017,43103,10.50,72.63487099,,,
2,2018,43103,10.30,73.15611155,,,
2,2019,43103,9.80,74.45921293,,,
2,2020,43103,10.60,72.37425072,,,
2,2021,43103,9.90,74.19859265,,,
2,2022,43103,9.20,76.02293458,,,
2,2023,43103,11.20,70.81052906,,,
2,2015,43104,26.60,30.67500652,,,
2,2016,43104,25.90,32.49934845,,,
2,2017,43104,24.90,35.10555121,,,
2,2018,43104,23.80,37.97237425,,,
2,2019,43104,24.70,35.62679176,,,
2,2020,43104,21.60,43.70602033,,,
2,2021,43104,21.80,43.18477978,,,
2,2022,43104,24.80,35.36617149,,,
2,2023,43104,24.50,36.14803232,,,
2,2015,43106,15.50,59.60385718,,,
2,2016,43106,14.20,62.99192077,,,
2,2017,43106,15.00,60.90695856,,,
2,2018,43106,18.80,51.00338806,,,
2,2019,43106,17.70,53.8702111,,,
2,2020,43106,16.30,57.51889497,,,
2,2021,43106,15.80,58.82199635,,,
2,2022,43106,17.60,54.13083138,,,
2,2023,43106,17.00,55.69455304,,,
2,2016,43107,7.70,79.93223873,,,
2,2017,43107,8.10,78.88975762,,,
2,2019,43107,7.00,81.75658066,,,
2,2022,43107,7.00,81.75658066,,,
2,2015,43108,18.20,52.56710972,,,
2,2016,43108,14.90,61.16757884,,,
2,2017,43108,15.50,59.60385718,,,
2,2018,43108,13.90,63.7737816,,,
2,2019,43108,13.70,64.29502215,,,
2,2020,43108,14.50,62.21005994,,,
2,2021,43108,13.10,65.85874381,,,
2,2022,43108,16.70,56.47641386,,,
2,2023,43108,19.00,50.48214751,,,
2,2015,43109,15.50,59.60385718,,,
2,2016,43109,13.10,65.85874381,,,
2,2017,43109,12.00,68.72556685,,,
2,2018,43109,11.90,68.98618713,,,
2,2019,43109,11.80,69.2468074,,,
2,2020,43109,11.90,68.98618713,,,
2,2021,43109,10.80,71.85301016,,,
2,2022,43109,11.70,69.50742768,,,
2,2023,43109,10.70,72.11363044,,,
2,2015,43111,22.80,40.57857701,,,
2,2016,43111,22.10,42.40291895,,,
2,2017,43111,21.70,43.44540005,,,
2,2018,43111,19.00,50.48214751,,,
2,2019,43111,18.60,51.52462862,,,
2,2020,43111,17.20,55.17331248,,,
2,2021,43111,17.00,55.69455304,,,
2,2022,43111,17.70,53.8702111,,,
2,2023,43111,18.00,53.08835027,,,
2,2015,43113,21.30,44.48788116,,,
2,2016,43113,19.00,50.48214751,,,
2,2017,43113,13.60,64.55564243,,,
2,2018,43113,16.90,55.95517331,,,
2,2015,43116,18.50,51.78524889,,,
2,2016,43116,20.40,46.83346364,,,
2,2017,43116,18.70,51.26400834,,,
2,2018,43116,20.90,45.53036226,,,
2,2019,43116,20.40,46.83346364,,,
2,2020,43116,20.60,46.31222309,,,
2,2021,43116,17.40,54.65207193,,,
2,2022,43116,16.10,58.04013552,,,
2,2023,43116,15.50,59.60385718,,,
2,2015,43118,24.10,37.19051342,,,
2,2016,43118,23.30,39.27547563,,,
2,2017,43118,20.00,47.87594475,,,
2,2018,43118,22.70,40.83919729,,,
2,2019,43118,24.10,37.19051342,,,
2,2020,43118,24.80,35.36617149,,,
2,2021,43118,24.90,35.10555121,,,
2,2022,43118,22.40,41.62105812,,,
2,2023,43118,24.10,37.19051342,,,
2,2015,43119,16.70,56.47641386,,,
2,2016,43119,13.90,63.7737816,,,
2,2017,43119,13.60,64.55564243,,,
2,2018,43119,10.00,73.93797237,,,
2,2019,43119,9.80,74.45921293,,,
2,2020,43119,10.10,73.6773521,,,
2,2021,43119,12.40,67.68308574,,,
2,2022,43119,13.10,65.85874381,,,
2,2023,43119,12.70,66.90122492,,,
2,2015,43120,26.40,31.19624707,,,
2,2016,43120,30.00,21.81391712,,,
2,2017,43120,32.20,16.08027105,,,
2,2018,43120,32.10,16.34089132,,,
2,2019,43120,32.50,15.29841022,,,
2,2020,43120,29.90,22.0745374,,,
2,2021,43120,29.60,22.85639823,,,
2,2022,43120,29.30,23.63825906,,,
2,2023,43120,30.40,20.77143602,,,
2,2015,43121,30.70,19.98957519,,,
2,2016,43121,30.30,21.03205629,,,
2,2017,43121,26.50,30.93562679,,,
2,2018,43121,26.30,31.45686734,,,
2,2019,43121,27.30,28.85066458,,,
2,2020,43121,26.20,31.71748762,,,
2,2021,43121,26.40,31.19624707,,,
2,2022,43121,26.30,31.45686734,,,
2,2023,43121,26.00,32.23872817,,,
2,2015,43123,23.00,40.05733646,,,
2,2016,43123,21.20,44.74850143,,,
2,2017,43123,20.80,45.79098254,,,
2,2018,43123,20.60,46.31222309,,,
2,2019,43123,20.40,46.83346364,,,
2,2020,43123,21.50,43.9666406,,,
2,2021,43123,21.00,45.26974199,,,
2,2022,43123,22.00,42.66353922,,,
2,2023,43123,22.50,41.36043784,,,
2,2015,43124,11.10,71.07114934,,,
2,2016,43124,10.40,72.89549127,,,
2,2017,43124,9.40,75.50169403,,,
2,2018,43124,8.90,76.80479541,,,
2,2019,43124,10.00,73.93797237,,,
2,2020,43124,11.90,68.98618713,,,
2,2021,43124,11.00,71.33176961,,,
2,2022,43124,13.70,64.29502215,,,
2,2023,43124,17.00,55.69455304,,,
2,2015,43125,15.30,60.12509773,,,
2,2016,43125,14.50,62.21005994,,,
2,2017,43125,13.60,64.55564243,,,
2,2018,43125,15.00,60.90695856,,,
2,2019,43125,11.50,70.02866823,,,
2,2020,43125,13.70,64.29502215,,,
2,2021,43125,15.80,58.82199635,,,
2,2022,43125,16.70,56.47641386,,,
2,2023,43125,15.40,59.86447746,,,
2,2015,43126,15.50,59.60385718,,,
2,2016,43126,13.70,64.29502215,,,
2,2017,43126,13.60,64.55564243,,,
2,2018,43126,13.20,65.59812353,,,
2,2019,43126,10.90,71.59238989,,,
2,2020,43126,12.40,67.68308574,,,
2,2021,43126,9.90,74.19859265,,,
2,2022,43126,11.20,70.81052906,,,
2,2023,43126,13.00,66.11936409,,,
2,2015,43127,26.10,31.9781079,,,
2,2016,43127,25.90,32.49934845,,,
2,2017,43127,24.40,36.40865259,,,
2,2018,43127,22.30,41.88167839,,,
2,2019,43127,16.20,57.77951525,,,
2,2020,43127,14.90,61.16757884,,,
2,2021,43127,19.10,50.22152723,,,
2,2022,43127,19.20,49.96090696,,,
2,2023,43127,18.90,50.74276779,,,
2,2015,43128,15.50,59.60385718,,,
2,2016,43128,10.40,72.89549127,,,
2,2017,43128,11.40,70.28928851,,,
2,2018,43128,12.80,66.64060464,,,
2,2019,43128,13.70,64.29502215,,,
2,2020,43128,14.50,62.21005994,,,
2,2021,43128,14.40,62.47068022,,,
2,2022,43128,15.10,60.64633829,,,
2,2023,43128,13.80,64.03440188,,,
2,2015,43129,21.80,43.18477978,,,
2,2016,43129,20.80,45.79098254,,,
2,2017,43129,20.50,46.57284337,,,
2,2018,43129,20.40,46.83346364,,,
2,2019,43129,19.80,48.3971853,,,
2,2020,43129,18.80,51.00338806,,,
2,2021,43129,18.80,51.00338806,,,
2,2022,43129,18.90,50.74276779,,,
2,2023,43129,18.10,52.82773,,,
2,2015,43131,26.10,31.9781079,,,
2,2016,43131,24.30,36.66927287,,,
2,2017,43131,24.50,36.14803232,,,
2,2018,43131,22.20,42.14229867,,,
2,2019,43131,21.00,45.26974199,,,
2,2020,43131,21.90,42.9241595,,,
2,2021,43131,19.70,48.65780558,,,
2,2022,43131,20.40,46.83346364,,,
2,2023,43131,21.10,45.00912171,,,
2,2021,43132,26.10,31.9781079,,,
2,2022,43132,28.10,26.76570237,,,
2,2023,43132,26.70,30.41438624,,,
2,2015,43133,25.50,33.54182955,,,
2,2016,43133,23.20,39.53609591,,,
2,2017,43133,21.40,44.22726088,,,
2,2018,43133,20.40,46.83346364,,,
2,2019,43133,21.20,44.74850143,,,
2,2020,43133,20.40,46.83346364,,,
2,2021,43133,20.60,46.31222309,,,
2,2022,43133,22.00,42.66353922,,,
2,2023,43133,23.00,40.05733646,,,
2,2015,43135,22.00,42.66353922,,,
2,2016,43135,23.00,40.05733646,,,
2,2017,43135,22.50,41.36043784,,,
2,2018,43135,25.30,34.06307011,,,
2,2019,43135,22.60,41.09981757,,,
2,2020,43135,24.30,36.66927287,,,
2,2021,43135,27.70,27.80818348,,,
2,2022,43135,26.80,30.15376596,,,
2,2023,43135,28.50,25.72322127,,,
2,2015,43136,25.40,33.80244983,,,
2,2016,43136,24.60,35.88741204,,,
2,2017,43136,24.20,36.92989315,,,
2,2018,43136,23.90,37.71175397,,,
2,2019,43136,23.00,40.05733646,,,
2,2020,43136,22.40,41.62105812,,,
2,2021,43136,21.70,43.44540005,,,
2,2022,43136,23.20,39.53609591,,,
2,2023,43136,24.80,35.36617149,,,
2,2015,43137,17.50,54.39145165,,,
2,2016,43137,16.50,56.99765442,,,
2,2017,43137,16.80,56.21579359,,,
2,2018,43137,16.00,58.3007558,,,
2,2019,43137,15.30,60.12509773,,,
2,2020,43137,15.50,59.60385718,,,
2,2021,43137,14.50,62.21005994,,,
2,2022,43137,15.80,58.82199635,,,
2,2023,43137,14.80,61.42819911,,,
2,2015,43138,28.30,26.24446182,,,
2,2016,43138,26.40,31.19624707,,,
2,2017,43138,27.30,28.85066458,,,
2,2018,43138,26.20,31.71748762,,,
2,2019,43138,26.80,30.15376596,,,
2,2020,43138,25.30,34.06307011,,,
2,2021,43138,24.60,35.88741204,,,
2,2022,43138,25.90,32.49934845,,,
2,2023,43138,24.70,35.62679176,,,
2,2015,43139,18.10,52.82773,,,
2,2016,43139,18.80,51.00338806,,,
2,2017,43139,17.70,53.8702111,,,
2,2018,43139,15.90,58.56137608,,,
2,2019,43139,16.80,56.21579359,,,
2,2020,43139,13.00,66.11936409,,,
2,2021,43139,15.40,59.86447746,,,
2,2022,43139,17.40,54.65207193,,,
2,2023,43139,19.50,49.17904613,,,
2,2015,43140,24.50,36.14803232,,,
2,2016,43140,22.60,41.09981757,,,
2,2017,43140,21.40,44.22726088,,,
2,2018,43140,19.10,50.22152723,,,
2,2019,43140,18.00,53.08835027,,,
2,2020,43140,19.50,49.17904613,,,
2,2021,43140,18.80,51.00338806,,,
2,2022,43140,21.70,43.44540005,,,
2,2023,43140,20.20,47.3547042,,,
2,2015,43142,17.00,55.69455304,,,
2,2016,43142,17.10,55.43393276,,,
2,2017,43142,15.00,60.90695856,,,
2,2018,43142,14.60,61.94943967,,,
2,2019,43142,14.90,61.16757884,,,
2,2020,43142,17.40,54.65207193,,,
2,2021,43142,16.60,56.73703414,,,
2,2022,43142,17.50,54.39145165,,,
2,2023,43142,20.90,45.53036226,,,
2,2015,43144,15.30,60.12509773,,,
2,2016,43144,14.40,62.47068022,,,
2,2017,43144,12.50,67.42246547,,,
2,2018,43144,12.00,68.72556685,,,
2,2019,43144,14.00,63.51316132,,,
2,2020,43144,12.20,68.2043263,,,
2,2021,43144,13.10,65.85874381,,,
2,2022,43144,12.80,66.64060464,,,
2,2023,43144,13.40,65.07688298,,,
2,2015,43145,13.40,65.07688298,,,
2,2016,43145,12.60,67.16184519,,,
2,2017,43145,12.20,68.2043263,,,
2,2018,43145,12.90,66.37998436,,,
2,2019,43145,13.00,66.11936409,,,
2,2020,43145,13.00,66.11936409,,,
2,2021,43145,12.60,67.16184519,,,
2,2022,43145,12.60,67.16184519,,,
2,2023,43145,11.90,68.98618713,,,
2,2015,43147,8.50,77.84727652,,,
2,2016,43147,9.10,76.28355486,,,
2,2017,43147,8.60,77.58665624,,,
2,2018,43147,8.40,78.10789679,,,
2,2019,43147,9.80,74.45921293,,,
2,2020,43147,13.60,64.55564243,,,
2,2021,43147,10.00,73.93797237,,,
2,2022,43147,11.50,70.02866823,,,
2,2023,43147,15.80,58.82199635,,,
2,2015,43148,20.60,46.31222309,,,
2,2016,43148,20.40,46.83346364,,,
2,2017,43148,19.30,49.70028668,,,
2,2018,43148,19.20,49.96090696,,,
2,2019,43148,19.60,48.91842585,,,
2,2020,43148,20.30,47.09408392,,,
2,2021,43148,19.40,49.43966641,,,
2,2022,43148,20.70,46.05160281,,,
2,2023,43148,21.60,43.70602033,,,
2,2015,43149,16.80,56.21579359,,,
2,2016,43149,17.70,53.8702111,,,
2,2017,43149,15.00,60.90695856,,,
2,2018,43149,14.90,61.16757884,,,
2,2019,43149,17.30,54.91269221,,,
2,2020,43149,15.00,60.90695856,,,
2,2021,43149,19.00,50.48214751,,,
2,2022,43149,21.30,44.48788116,,,
2,2023,43149,22.60,41.09981757,,,
2,2015,43150,19.00,50.48214751,,,
2,2016,43150,20.80,45.79098254,,,
2,2017,43150,20.70,46.05160281,,,
2,2018,43150,17.60,54.13083138,,,
2,2019,43150,17.50,54.39145165,,,
2,2020,43150,18.40,52.04586917,,,
2,2021,43150,16.20,57.77951525,,,
2,2022,43150,16.70,56.47641386,,,
2,2023,43150,17.80,53.60959083,,,
2,2015,43152,27.90,27.28694292,,,
2,2016,43152,28.50,25.72322127,,,
2,2017,43152,25.70,33.020589,,,
2,2018,43152,26.40,31.19624707,,,
2,2019,43152,26.00,32.23872817,,,
2,2020,43152,26.40,31.19624707,,,
2,2021,43152,22.00,42.66353922,,,
2,2022,43152,26.30,31.45686734,,,
2,2023,43152,30.50,20.51081574,,,
2,2015,43153,26.00,32.23872817,,,
2,2016,43153,24.90,35.10555121,,,
2,2017,43153,24.00,37.4511337,,,
2,2018,43153,23.10,39.79671618,,,
2,2019,43153,24.10,37.19051342,,,
2,2020,43153,23.80,37.97237425,,,
2,2021,43153,23.10,39.79671618,,,
2,2022,43153,23.80,37.97237425,,,
2,2023,43153,24.10,37.19051342,,,
2,2015,43155,24.60,35.88741204,,,
2,2016,43155,23.40,39.01485536,,,
2,2017,43155,23.40,39.01485536,,,
2,2018,43155,23.20,39.53609591,,,
2,2019,43155,23.20,39.53609591,,,
2,2020,43155,22.70,40.83919729,,,
2,2021,43155,23.10,39.79671618,,,
2,2022,43155,24.80,35.36617149,,,
2,2023,43155,25.80,32.75996873,,,
2,2015,43156,31.00,19.20771436,,,
2,2016,43156,31.30,18.42585353,,,
2,2017,43156,27.30,28.85066458,,,
2,2018,43156,26.20,31.71748762,,,
2,2019,43156,28.50,25.72322127,,,
2,2020,43156,26.30,31.45686734,,,
2,2021,43156,26.70,30.41438624,,,
2,2022,43156,28.00,27.02632265,,,
2,2023,43156,29.50,23.1170185,,,
2,2015,43160,13.80,64.03440188,,,
2,2016,43160,12.90,66.37998436,,,
2,2017,43160,12.50,67.42246547,,,
2,2018,43160,10.70,72.11363044,,,
2,2019,43160,11.40,70.28928851,,,
2,2020,43160,13.30,65.33750326,,,
2,2021,43160,13.00,66.11936409,,,
2,2022,43160,14.80,61.42819911,,,
2,2023,43160,16.30,57.51889497,,,
2,2015,43161,18.50,51.78524889,,,
2,2016,43161,18.40,52.04586917,,,
2,2017,43161,17.30,54.91269221,,,
2,2018,43161,17.00,55.69455304,,,
2,2019,43161,17.60,54.13083138,,,
2,2020,43161,16.70,56.47641386,,,
2,2021,43161,18.20,52.56710972,,,
2,2022,43161,18.50,51.78524889,,,
2,2023,43161,19.10,50.22152723,,,
2,2015,43162,15.70,59.08261663,,,
2,2016,43162,15.50,59.60385718,,,
2,2017,43162,16.40,57.25827469,,,
2,2018,43162,15.70,59.08261663,,,
2,2019,43162,16.20,57.77951525,,,
2,2020,43162,16.30,57.51889497,,,
2,2021,43162,15.50,59.60385718,,,
2,2022,43162,16.70,56.47641386,,,
2,2023,43162,16.80,56.21579359,,,
2,2015,43163,25.90,32.49934845,,,
2,2016,43163,24.10,37.19051342,,,
2,2017,43163,23.80,37.97237425,,,
2,2018,43163,22.80,40.57857701,,,
2,2019,43163,22.30,41.88167839,,,
2,2020,43163,22.50,41.36043784,,,
2,2021,43163,21.20,44.74850143,,,
2,2022,43163,22.30,41.88167839,,,
2,2023,43163,22.60,41.09981757,,,
2,2023,43164,21.60,43.70602033,,,
2,2015,43165,14.90,61.16757884,,,
2,2016,43165,13.60,64.55564243,,,
2,2017,43165,14.40,62.47068022,,,
2,2018,43165,14.20,62.99192077,,,
2,2019,43165,12.20,68.2043263,,,
2,2020,43165,13.60,64.55564243,,,
2,2021,43165,13.50,64.81626271,,,
2,2022,43165,17.60,54.13083138,,,
2,2023,43165,19.00,50.48214751,,,
2,2015,43166,15.30,60.12509773,,,
2,2016,43166,14.00,63.51316132,,,
2,2017,43166,13.40,65.07688298,,,
2,2018,43166,13.00,66.11936409,,,
2,2019,43166,14.40,62.47068022,,,
2,2020,43166,15.00,60.90695856,,,
2,2021,43166,15.60,59.3432369,,,
2,2022,43166,16.80,56.21579359,,,
2,2023,43166,14.90,61.16757884,,,
2,2015,43167,19.60,48.91842585,,,
2,2016,43167,19.50,49.17904613,,,
2,2017,43167,18.20,52.56710972,,,
2,2018,43167,21.00,45.26974199,,,
2,2019,43167,18.80,51.00338806,,,
2,2020,43167,20.10,47.61532447,,,
2,2021,43167,19.50,49.17904613,,,
2,2022,43167,20.80,45.79098254,,,
2,2023,43167,17.30,54.91269221,,,
2,2015,43169,13.40,65.07688298,,,
2,2016,43169,9.30,75.76231431,,,
2,2017,43169,14.90,61.16757884,,,
2,2018,43169,11.60,69.76804795,,,
2,2019,43169,12.80,66.64060464,,,
2,2020,43169,10.70,72.11363044,,,
2,2021,43169,11.30,70.54990878,,,
2,2022,43169,10.80,71.85301016,,,
2,2023,43169,14.30,62.7313005,,,
2,2015,43170,22.60,41.09981757,,,
2,2016,43170,22.00,42.66353922,,,
2,2017,43170,19.30,49.70028668,,,
2,2018,43170,19.10,50.22152723,,,
2,2019,43170,20.60,46.31222309,,,
2,2020,43170,21.50,43.9666406,,,
2,2021,43170,22.90,40.31795674,,,
2,2022,43170,23.20,39.53609591,,,
2,2023,43170,23.00,40.05733646,,,
2,2015,43171,20.10,47.61532447,,,
2,2016,43171,18.60,51.52462862,,,
2,2017,43171,18.00,53.08835027,,,
2,2018,43171,16.40,57.25827469,,,
2,2019,43171,17.00,55.69455304,,,
2,2020,43171,19.40,49.43966641,,,
2,2021,43171,16.90,55.95517331,,,
2,2022,43171,17.70,53.8702111,,,
2,2023,43171,18.50,51.78524889,,,
2,2015,43175,21.60,43.70602033,,,
2,2016,43175,18.60,51.52462862,,,
2,2017,43175,18.20,52.56710972,,,
2,2018,43175,18.40,52.04586917,,,
2,2019,43175,22.30,41.88167839,,,
2,2020,43175,20.80,45.79098254,,,
2,2021,43175,19.20,49.96090696,,,
2,2022,43175,18.90,50.74276779,,,
2,2023,43175,19.80,48.3971853,,,
2,2015,43176,13.40,65.07688298,,,
2,2016,43176,10.10,73.6773521,,,
2,2017,43176,14.90,61.16757884,,,
2,2018,43176,13.00,66.11936409,,,
2,2019,43176,11.20,70.81052906,,,
2,2020,43176,12.80,66.64060464,,,
2,2021,43176,14.90,61.16757884,,,
2,2022,43176,18.00,53.08835027,,,
2,2023,43176,14.70,61.68881939,,,
2,2015,43178,18.00,53.08835027,,,
2,2016,43178,16.20,57.77951525,,,
2,2017,43178,16.20,57.77951525,,,
2,2018,43178,16.80,56.21579359,,,
2,2019,43178,15.60,59.3432369,,,
2,2020,43178,19.60,48.91842585,,,
2,2021,43178,17.10,55.43393276,,,
2,2022,43178,17.70,53.8702111,,,
2,2023,43178,15.60,59.3432369,,,
2,2015,43901,23.90,37.71175397,,,
2,2016,43901,22.80,40.57857701,,,
2,2017,43901,22.30,41.88167839,,,
2,2018,43901,20.90,45.53036226,,,
2,2019,43901,21.10,45.00912171,,,
2,2020,43901,18.80,51.00338806,,,
2,2021,43901,19.90,48.13656502,,,
2,2022,43901,21.00,45.26974199,,,
2,2023,43901,21.30,44.48788116,,,
2,2015,43902,24.00,37.4511337,,,
2,2016,43902,20.60,46.31222309,,,
2,2017,43902,20.80,45.79098254,,,
2,2018,43902,20.10,47.61532447,,,
2,2019,43902,21.00,45.26974199,,,
2,2020,43902,19.30,49.70028668,,,
2,2021,43902,20.60,46.31222309,,,
2,2022,43902,20.90,45.53036226,,,
2,2023,43902,21.80,43.18477978,,,
2,2015,43903,25.80,32.75996873,,,
2,2016,43903,28.70,25.20198071,,,
2,2017,43903,24.50,36.14803232,,,
2,2018,43903,23.90,37.71175397,,,
2,2019,43903,22.40,41.62105812,,,
2,2020,43903,20.40,46.83346364,,,
2,2021,43903,20.20,47.3547042,,,
2,2022,43903,23.20,39.53609591,,,
2,2023,43903,23.00,40.05733646,,,
2,2015,43904,28.00,27.02632265,,,
2,2016,43904,26.10,31.9781079,,,
2,2017,43904,24.30,36.66927287,,,
2,2018,43904,23.10,39.79671618,,,
2,2019,43904,23.00,40.05733646,,,
2,2020,43904,23.10,39.79671618,,,
2,2021,43904,26.00,32.23872817,,,
2,2022,43904,26.80,30.15376596,,,
2,2023,43904,26.60,30.67500652,,,
2,2015,43905,27.10,29.37190513,,,
2,2016,43905,24.20,36.92989315,,,
2,2017,43905,24.10,37.19051342,,,
2,2018,43905,24.30,36.66927287,,,
2,2019,43905,24.90,35.10555121,,,
2,2020,43905,32.20,16.08027105,,,
2,2021,43905,25.30,34.06307011,,,
2,2022,43905,24.60,35.88741204,,,
2,2023,43905,25.20,34.32369038,,,
2,2015,43906,28.40,25.98384154,,,
2,2016,43906,27.40,28.59004431,,,
2,2017,43906,23.00,40.05733646,,,
2,2018,43906,21.80,43.18477978,,,
2,2019,43906,22.50,41.36043784,,,
2,2020,43906,20.90,45.53036226,,,
2,2021,43906,20.60,46.31222309,,,
2,2022,43906,20.60,46.31222309,,,
2,2023,43906,19.60,48.91842585,,,
2,2015,43907,16.20,57.77951525,,,
2,2016,43907,13.50,64.81626271,,,
2,2017,43907,12.90,66.37998436,,,
2,2018,43907,12.80,66.64060464,,,
2,2019,43907,13.00,66.11936409,,,
2,2020,43907,14.00,63.51316132,,,
2,2021,43907,13.50,64.81626271,,,
2,2022,43907,13.20,65.59812353,,,
2,2023,43907,14.10,63.25254105,,,
210,2021,43002,11.40,76.92774742,,,
210,2022,43002,11.80,76.1181947,,,
210,2023,43002,11.10,77.53491196,,,
210,2015,43004,20.80,57.90325845,,,
210,2016,43004,20.70,58.10564663,,,
210,2017,43004,18.50,62.5581866,,,
210,2018,43004,19.60,60.33191662,,,
210,2019,43004,16.20,67.21311475,,,
210,2020,43004,14.20,71.26087836,,,
210,2021,43004,14.10,71.46326655,,,
210,2022,43004,15.50,68.62983202,,,
210,2023,43004,15.50,68.62983202,,,
210,2015,43005,15.50,68.62983202,,,
210,2016,43005,13.80,72.07043109,,,
