codigo_ine,ods_objetivo,promedio_metas,n_metas
43150,16,17.05496494,1
43150,17,2.658525,2
43150,2,31.52210295375,2
43150,4,61.62710508223999,5
43150,5,96.98275861999998,3
43150,6,89.89924504,1
43150,7,93.56575642,1
43150,8,95.40591670333333,3
43151,1,100.0,2
43151,10,44.915155741666666,2
43151,11,93.4605852475,4
43151,12,81.629036215,2
43151,13,50.0,1
43151,15,84.06818655000001,2
43151,16,0.0,1
43151,17,33.116242532499996,2
43151,2,37.5,2
43151,5,61.13777777666667,3
43151,6,100.0,1
43151,7,100.0,1
43151,8,96.77666666666666,3
43152,1,23.10618454075,4
43152,10,20.898108488888887,3
43152,11,66.7048161422,5
43152,12,96.85,2
43152,13,62.9,1
43152,15,68.5424807185,2
43152,16,0.0,1
43152,17,27.87820384,2
43152,2,28.846926345,2
43152,4,100.0,1
43152,5,69.62279693666666,3
43152,6,100.0,1
43152,7,82.95289204,1
43152,8,95.68241379333334,3
43153,1,61.4826652725,4
43153,10,41.19443424666667,3
43153,11,20.949030669000003,5
43153,12,50.538293107499996,2
43153,13,84.0,1
43153,14,66.21666666666667,1
43153,15,2.507254331,2
43153,16,47.43270753,1
43153,17,27.051650355,2
43153,2,11.08574013375,2
43153,3,65.12873700833333,6
43153,4,69.5891412183,5
43153,5,76.93141762666667,3
43153,6,66.86477866,2
43153,7,93.0055908,1
43153,8,75.11223467,3
43153,9,4.735152488,1
43154,1,44.44444444,1
43154,10,33.231501396,2
43154,11,76.79849436,4
43154,12,43.317030345,2
43154,13,61.6,1
43154,15,84.300960215,2
43154,16,0.0,1
43154,17,37.190120390000004,2
43154,2,34.73333090875,2
43154,5,84.09003831666666,3
43154,6,100.0,1
43154,7,92.97941032,1
43154,8,96.86333333333334,3
43155,1,31.522450635333332,5
43155,10,33.461117119,3
43155,11,48.699546079,5
43155,12,72.37803492,2
43155,13,0.0,1
43155,15,56.074146555,2
43155,16,33.767651953333335,3
43155,17,28.236294405,2
43155,2,33.27359509625,2
43155,3,53.73867657011112,6
43155,4,51.16118705255,6
43155,5,81.79214559333333,3
43155,6,51.02689472,2
43155,7,74.72703538,1
43155,8,81.64717833333334,3
43155,9,2.407704655,1
43156,1,37.83706462233334,4
43156,10,29.23969576111111,3
43156,11,49.1873475872,5
43156,12,79.33194048499999,2
43156,13,50.0,1
43156,15,65.1715457625,2
43156,16,36.39448089,1
43156,17,29.9614351275,2
43156,2,30.63259428625,2
43156,4,44.42564629978,5
43156,5,94.49712643666668,3
43156,6,53.814946455,2
43156,7,53.10835821,1
43156,8,84.24442549333334,3
43156,9,12.68057785,1
43157,1,76.44529388666666,3
43157,10,30.281338266666666,2
43157,11,60.8177141356,5
43157,12,75.42313567,2
43157,13,0.0,1
43157,15,92.98475024749999,2
43157,16,0.0,1
43157,17,25.6762405625,2
43157,2,23.097696661,2
43157,4,100.0,1
43157,5,87.87111111,3
43157,6,100.0,1
43157,7,100.0,1
43157,8,97.3,3
43158,1,55.55555556,1
43158,10,40.490181238333335,2
43158,11,74.06168803,3
43158,12,59.974605577,2
43158,13,0.0,1
43158,15,82.84821012500001,2
43158,16,0.0,1
43158,17,19.411205905,2
43158,2,29.869017720000002,2
43158,5,71.56398467333334,3
43158,6,83.07653448,1
43158,7,82.93660465,1
43158,8,98.31333333333333,3
43159,1,100.0,1
43159,10,50.0,2
43159,11,76.60802277,4
43159,12,75.0,2
43159,13,1.6,1
43159,15,72.22996685999999,2
43159,16,0.0,1
43159,17,42.208936955,2
43159,2,25.0,2
43159,5,81.47777777666667,3
43159,6,36.51876175,1
43159,7,25.3463182,1
43159,8,91.01697915166666,3
43160,1,57.839274143,5
43160,10,64.32378059388888,3
43160,11,40.5611262232,5
43160,12,69.841005755,2
43160,13,97.1,1
43160,15,31.2207915125,2
43160,16,24.6324361,1
43160,17,45.093534774999995,2
43160,2,15.749740430125,2
43160,4,64.47681066356,5
43160,5,76.21915708666667,3
43160,6,8.279307345,1
43160,7,0.0,1
43160,8,94.42333333333333,3
43160,9,46.14767255,1
43161,1,49.285848813533335,5
43161,10,57.40944177833333,3
43161,11,38.511986062,5
43161,12,73.896312945,2
43161,13,75.6,1
43161,15,27.3329227163,2
43161,16,32.10334081166667,3
43161,17,73.6283637125,2
43161,2,17.7014919285,2
43161,3,50.812925824222226,6
43161,4,52.35827236844167,6
43161,5,91.73773946333334,3
43161,6,50.0,2
43161,7,59.50182298,1
43161,8,78.84119148833334,3
43161,9,3.290529695,1
43162,1,63.49838244866667,5
43162,10,55.27864340611111,3
43162,11,58.651559192166665,6
43162,12,58.6434799,2
43162,13,0.0,1
43162,14,75.58999999999999,1
43162,15,86.35156008249999,2
43162,16,65.8674508,1
43162,17,49.449366385000005,2
43162,2,10.743979045,2
43162,4,68.55824061808,5
43162,5,97.65804597666666,3
43162,6,83.686657285,2
43162,7,42.06804028,1
43162,8,91.79040404,3
43162,9,11.31621188,1
43163,1,49.5817700875,4
43163,10,42.75819482111111,3
43163,11,22.3367022243,5
43163,12,49.62443546925,2
43163,13,69.0,1
43163,14,45.10999999999999,1
43163,15,14.1682821425,2
43163,16,37.312294615,3
43163,17,23.6983153325,2
43163,2,10.8888024095,2
43163,3,46.61406245622222,6
43163,4,44.147392175,2
43163,5,82.21034482666666,3
43163,6,48.760910445,2
43163,7,92.67948102,1
43163,8,76.64251433166667,3
43163,9,2.006420546,1
43164,1,66.453521825,2
43164,10,37.71298710855556,3
43164,11,59.11819529899999,5
43164,12,49.0298578775,2
43164,13,77.0,1
43164,15,64.2527190525,2
43164,16,0.0,1
43164,17,34.4306618675,2
43164,2,9.17343271075,2
43164,5,73.13214559666666,3
43164,6,77.19682299,1
43164,7,91.88164013,1
43164,8,94.37218390666668,3
43165,1,69.943498885,3
43165,10,55.51362064777777,3
43165,11,62.721946414,5
43165,12,80.914203555,2
43165,13,80.6,1
43165,15,53.27192966,2
43165,16,8.595340421,1
43165,17,29.4753487125,2
43165,2,27.4489552525,2
43165,4,65.1422972735,5
43165,5,97.87356322,3
43165,6,99.52288737,1
43165,7,68.22414346,1
43165,8,96.03597701000001,3
43166,1,47.444247287799996,5
43166,10,74.67203706777777,3
43166,11,35.1866464968,5
43166,12,77.22228601,2
43166,13,68.7,1
43166,15,27.864133565,2
43166,16,23.86337933,1
43166,17,23.63757227,2
43166,2,29.2347532225,2
43166,4,67.76427987606,5
43166,5,90.92145593666667,3
43166,6,99.34046196,1
43166,7,0.0,1
43166,8,95.56971264333333,3
43167,1,67.89865142166667,3
43167,10,56.541997869999996,3
43167,11,80.50778884666667,6
43167,12,84.158128635,2
43167,13,69.1,1
43167,15,68.6942513775,2
43167,16,0.0,1
43167,17,29.743418769999998,2
43167,2,33.58414943375,2
43167,4,66.4136435538,5
43167,5,89.47287356333334,3
43167,6,100.0,1
43167,7,55.96383958,1
43167,8,95.57091953999999,3
43168,1,77.77777778000001,2
43168,10,59.070393161666665,2
43168,11,98.70895559875001,4
43168,12,64.4134035775,2
43168,13,87.2,1
43168,15,100.0,2
43168,16,0.0,1
43168,17,16.0666983325,2
43168,2,15.114253458,2
43168,5,88.67555555666667,3
43168,6,94.79105273,1
43168,7,77.76614201,1
43168,8,94.78195402333334,3
43169,1,78.268441565,2
43169,10,73.50782355794445,3
43169,11,58.041752044,5
43169,12,81.1026998175,2
43169,13,28.5,1
43169,15,92.44262166249999,2
43169,16,0.0,1
43169,17,25.0,2
43169,2,27.615676264999998,2
43169,4,53.8121873116,5
43169,5,89.34666666666668,3
43169,6,100.0,1
43169,7,66.92091084,1
43169,8,95.68689655333333,3
43170,1,38.17243233960001,5
43170,10,39.9477036045,3
43170,11,53.8797777884,5
43170,12,94.8363391325,2
43170,13,0.0,1
43170,15,46.61594442,2
43170,16,40.30762271,1
43170,17,32.470461555,2
43170,2,24.32823434525,2
43170,4,45.50754702373,5
43170,5,86.73888889,3
43170,6,100.0,1
43170,7,74.84973373,1
43170,8,80.86579738166667,3
43171,1,71.84398841250001,4
43171,10,58.997016959444444,3
43171,11,29.260987098999998,5
43171,12,53.2590001085,2
43171,13,34.3,1
43171,14,53.82333333333333,1
43171,15,2.2526913895,2
43171,16,33.114222258333335,3
43171,17,40.205558155000006,2
43171,2,25.341745531,2
43171,3,57.131832688033334,6
43171,4,59.06706336070834,6
43171,5,95.34406130333333,3
43171,6,25.595238095,2
43171,7,0.0,1
43171,8,85.03846531333333,3
43171,9,3.531300161,1
43172,1,36.83018730333333,3
43172,10,82.20999039666665,2
43172,11,61.67321788875,4
43172,12,94.85448594249999,2
43172,13,0.0,1
43172,15,74.68818393750001,2
43172,16,42.79574757,1
43172,17,36.3173422975,2
43172,2,8.17252865475,2
43172,4,100.0,1
43172,5,87.44022988666666,3
43172,6,87.54736044,1
43172,7,96.56468749,1
43172,8,77.75545977,3
43173,1,100.0,1
43173,10,37.39539749,2
43173,11,63.9999516075,4
43173,12,72.188029895,2
43173,13,94.1,1
43173,15,88.6063906075,2
43173,16,0.0,1
43173,17,29.063830175,2
43173,2,35.21898364375,2
43173,5,84.76444444666667,3
43173,6,100.0,1
43173,7,100.0,1
43173,8,97.31781609333332,3
43174,1,55.55555556,1
43174,10,45.54774171333333,2
43174,11,59.10475461125,4
43174,12,66.556738545,2
43174,13,100.0,1
43174,15,90.6042687975,2
43174,16,0.0,1
43174,17,25.42382944525,2
43174,2,34.17029941375,2
43174,4,100.0,1
43174,5,64.43965517333334,3
43174,6,100.0,1
43174,7,95.51336652,1
43174,8,98.15321839,3
43175,1,59.935103025000004,2
43175,10,48.09877976388889,3
43175,11,67.3392550275,4
43175,12,72.30029382250001,2
43175,13,95.6,1
43175,15,62.142475555000004,2
43175,16,3.166704366,1
43175,17,50.0,2
43175,2,25.213282034125,2
43175,4,59.389091867000005,5
43175,5,95.07183908,3
43175,6,100.0,1
43175,7,96.95196547,1
43175,8,95.94729885,3
43176,1,57.791598895,3
43176,10,64.15221178333333,3
43176,11,74.04945998,5
43176,12,79.4907236375,2
43176,13,0.0,1
43176,15,86.54580641,2
43176,16,0.0,1
43176,17,29.737949905,2
43176,2,31.26606465575,2
43176,4,52.31535688365,5
43176,5,85.8454023,3
43176,6,100.0,1
43176,7,96.10719275,1
43176,8,88.74479524333333,3
43177,1,51.014115886666666,3
43177,10,26.202928869999997,2
43177,11,72.29087716699999,5
43177,12,94.657902475,2
43177,13,0.0,1
43177,15,66.7495282115,2
43177,16,0.0,1
43177,17,18.11059238185,2
43177,2,29.53484968,2
43177,4,100.0,1
43177,5,97.27011494333334,3
43177,6,100.0,1
43177,7,68.55375201,1
43177,8,92.95069720666667,3
43178,1,52.63303817,5
43178,10,65.72815930944445,3
43178,11,39.420809352999996,5
43178,12,87.379833375,2
43178,13,0.0,1
43178,15,24.87046632,2
43178,16,43.38384981,1
43178,17,31.138723104999997,2
43178,2,37.07864165625,2
43178,4,56.38751146303,5
43178,5,97.41379310333333,3
43178,6,69.52653588,1
43178,7,61.43254245,1
43178,8,92.73856057166665,3
43901,1,44.565662569666664,5
43901,10,49.70998212055556,3
43901,11,44.649099494,5
43901,12,18.090285753499998,2
43901,13,18.9,1
43901,14,77.30333333333333,1
43901,15,21.748548094999997,2
43901,16,25.01696449,1
43901,17,22.204401400000002,2
43901,2,33.81255008,2
43901,3,69.53825422533333,6
43901,4,66.59556901890001,5
43901,5,92.85919540333333,3
43901,6,65.067938435,2
43901,7,91.47119786,1
43901,8,78.93912268833333,3
43901,9,6.982343499,1
43902,1,55.68888327166667,4
43902,10,46.274590915555564,3
43902,11,40.8958964562,5
43902,12,47.390834925,2
43902,13,28.7,1
43902,14,100.0,1
43902,15,39.87802907,2
43902,16,27.980095,1
43902,17,26.844155935,2
43902,2,31.761668018375,2
43902,4,50.14570554395,5
43902,5,87.73180076666667,3
43902,6,100.0,1
43902,7,97.02362999,1
43902,8,93.54442528666668,3
43903,1,44.837318211466666,5
43903,10,34.779344149888885,3
43903,11,37.1861027298,5
43903,12,58.56583639750001,2
43903,13,0.0,1
43903,15,38.58126833775,2
43903,16,6.695317801,1
43903,17,22.971935962499998,2
43903,2,40.9475028375,2
43903,4,56.67341123362,5
43903,5,93.52011494333334,3
43903,6,100.0,1
43903,7,71.98496251,1
43903,8,91.866604385,3
43904,1,44.104885302,5
43904,10,36.98036277977778,3
43904,11,30.796830291000003,5
43904,12,72.889577035,2
43904,13,0.0,1
43904,15,19.546226022525,2
43904,16,19.79190228,1
43904,17,31.5813102175,2
43904,2,31.60140433375,2
43904,4,84.6,1
43904,5,80.56283524666667,3
43904,6,99.51166119,1
43904,7,66.34180358,1
43904,8,95.61643678166666,3
43905,1,35.169146702,5
43905,10,38.25727416922222,3
43905,11,19.723663130669998,5
43905,12,20.168353345,2
43905,13,37.6,1
43905,14,28.57,1
43905,15,0.0,2
43905,16,38.939154036666665,3
43905,17,49.35266574,2
43905,2,25.4074658255,2
43905,3,54.856160292999995,6
43905,4,48.184737691524994,6
43905,5,86.27490421333334,3
43905,6,44.3807459,2
43905,7,62.00477281,1
43905,8,81.98254569333334,3
43906,1,47.075793280000006,5
43906,10,41.763353411111105,3
43906,11,39.7419050676,5
43906,12,39.298039695,2
43906,13,0.0,1
43906,14,66.47666666666667,1
43906,15,26.69837487425,2
43906,16,65.3245872,1
43906,17,47.878569209999995,2
43906,2,44.12324530625,2
43906,4,80.5,1
43906,5,91.68295019,3
43906,6,69.67528276,1
43906,7,7.492200149,1
43906,8,93.53560212500001,3
43907,1,54.05850554208333,4
43907,10,73.20168287944445,3
43907,11,38.807311501799994,5
43907,12,71.179131415,2
43907,13,0.0,1
43907,15,0.0,2
43907,16,97.03686949,1
43907,17,50.0,2
43907,2,10.9011334538875,2
43907,4,87.6,1
43907,5,90.80842911999999,3
43907,6,10.11904762,2
43907,7,96.55853447,1
43907,8,92.64817608333333,3
43907,9,13.48314607,1
